County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
CARIBOU,Idaho,ID,16029,2013,,,0,6999,1637614,False
CASSIA,Idaho,ID,16031,2013,,,0,23300,1637614,False
CLARK,Idaho,ID,16033,2013,,,0,934,1637614,False
CLEARWATER,Idaho,ID,16035,2013,,,0,8761,1637614,False
CUSTER,Idaho,ID,16037,2013,,,0,4333,1637614,False
ELMORE,Idaho,ID,16039,2013,,,0,27121,1637614,False
FRANKLIN,Idaho,ID,16041,2013,,,0,13140,1637614,False
FREMONT,Idaho,ID,16043,2013,,,0,13212,1637614,False
GEM,Idaho,ID,16045,2013,,,0,17061,1637614,False
GOODING,Idaho,ID,16047,2013,,,0,15370,1637614,False
IDAHO,Idaho,ID,16049,2013,,,0,16360,1637614,False
JEFFERSON,Idaho,ID,16051,2013,,,0,27378,1637614,False
JEROME,Idaho,ID,16053,2013,,,0,22984,1637614,False
KOOTENAI,Idaho,ID,16055,2013,,,0,147106,1637614,False
LATAH,Idaho,ID,16057,2013,,,0,38326,1637614,False
LEMHI,Idaho,ID,16059,2013,,,0,7945,1637614,False
LEWIS,Idaho,ID,16061,2013,,,0,3836,1637614,False
LINCOLN,Idaho,ID,16063,2013,,,0,5263,1637614,False
MADISON,Idaho,ID,16065,2013,,,0,38208,1637614,False
MINIDOKA,Idaho,ID,16067,2013,,,0,20343,1637614,False
NEZ PERCE,Idaho,ID,16069,2013,,,0,39696,1637614,False
ONEIDA,Idaho,ID,16071,2013,,,0,4361,1637614,False
OWYHEE,Idaho,ID,16073,2013,,,0,11589,1637614,False
PAYETTE,Idaho,ID,16075,2013,,,0,22970,1637614,False
POWER,Idaho,ID,16077,2013,,,0,7801,1637614,False
SHOSHONE,Idaho,ID,16079,2013,,,0,12800,1637614,False
TETON,Idaho,ID,16081,2013,,,0,10717,1637614,False
TWIN FALLS,Idaho,ID,16083,2013,,,0,80548,1637614,False
VALLEY,Idaho,ID,16085,2013,,,0,10298,1637614,False
WASHINGTON,Idaho,ID,16087,2013,,,0,10183,1637614,False
ADA,Idaho,ID,16001,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,50,431167,1660933,False
ADA,Idaho,ID,16001,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,15,431167,1660933,False
ADAMS,Idaho,ID,16003,2014,,,0,4114,1660933,False
BANNOCK,Idaho,ID,16005,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,84990,1660933,False
BANNOCK,Idaho,ID,16005,2014,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12,84990,1660933,False
BEAR LAKE,Idaho,ID,16007,2014,,,0,6018,1660933,False
BENEWAH,Idaho,ID,16009,2014,,,0,9255,1660933,False
BINGHAM,Idaho,ID,16011,2014,,,0,45921,1660933,False
BLAINE,Idaho,ID,16013,2014,,,0,21989,1660933,False
BOISE,Idaho,ID,16015,2014,,,0,7332,1660933,False
BONNER,Idaho,ID,16017,2014,,,0,42801,1660933,False
BONNEVILLE,Idaho,ID,16019,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,110574,1660933,False
BOUNDARY,Idaho,ID,16021,2014,,,0,11460,1660933,False
BUTTE,Idaho,ID,16023,2014,,,0,2753,1660933,False
CAMAS,Idaho,ID,16025,2014,,,0,1121,1660933,False
CANYON,Idaho,ID,16027,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,206210,1660933,False
CARIBOU,Idaho,ID,16029,2014,,,0,7011,1660933,False
CASSIA,Idaho,ID,16031,2014,,,0,23412,1660933,False
CLARK,Idaho,ID,16033,2014,,,0,918,1660933,False
CLEARWATER,Idaho,ID,16035,2014,,,0,8761,1660933,False
CUSTER,Idaho,ID,16037,2014,,,0,4322,1660933,False
ELMORE,Idaho,ID,16039,2014,,,0,27148,1660933,False
FRANKLIN,Idaho,ID,16041,2014,,,0,13258,1660933,False
FREMONT,Idaho,ID,16043,2014,,,0,13204,1660933,False
GEM,Idaho,ID,16045,2014,,,0,17175,1660933,False
GOODING,Idaho,ID,16047,2014,,,0,15336,1660933,False
IDAHO,Idaho,ID,16049,2014,,,0,16391,1660933,False
JEFFERSON,Idaho,ID,16051,2014,,,0,27790,1660933,False
JEROME,Idaho,ID,16053,2014,,,0,23190,1660933,False
KOOTENAI,Idaho,ID,16055,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,149986,1660933,False
LATAH,Idaho,ID,16057,2014,,,0,38687,1660933,False
LEMHI,Idaho,ID,16059,2014,,,0,7948,1660933,False
LEWIS,Idaho,ID,16061,2014,,,0,3841,1660933,False
LINCOLN,Idaho,ID,16063,2014,,,0,5282,1660933,False
MADISON,Idaho,ID,16065,2014,,,0,38427,1660933,False
MINIDOKA,Idaho,ID,16067,2014,,,0,20439,1660933,False
NEZ PERCE,Idaho,ID,16069,2014,,,0,39838,1660933,False
ONEIDA,Idaho,ID,16071,2014,,,0,4386,1660933,False
OWYHEE,Idaho,ID,16073,2014,,,0,11610,1660933,False
PAYETTE,Idaho,ID,16075,2014,,,0,23086,1660933,False
POWER,Idaho,ID,16077,2014,,,0,7795,1660933,False
SHOSHONE,Idaho,ID,16079,2014,,,0,12800,1660933,False
TETON,Idaho,ID,16081,2014,,,0,10901,1660933,False
TWIN FALLS,Idaho,ID,16083,2014,,,0,81654,1660933,False
VALLEY,Idaho,ID,16085,2014,,,0,10446,1660933,False
WASHINGTON,Idaho,ID,16087,2014,,,0,10178,1660933,False
ADA,Idaho,ID,16001,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,440866,1684252,False
ADA,Idaho,ID,16001,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,14,440866,1684252,False
ADAMS,Idaho,ID,16003,2015,,,0,4148,1684252,False
BANNOCK,Idaho,ID,16005,2015,,,0,85527,1684252,False
BEAR LAKE,Idaho,ID,16007,2015,,,0,6026,1684252,False
BENEWAH,Idaho,ID,16009,2015,,,0,9248,1684252,False
BINGHAM,Idaho,ID,16011,2015,,,0,46000,1684252,False
BLAINE,Idaho,ID,16013,2015,,,0,22142,1684252,False
BOISE,Idaho,ID,16015,2015,,,0,7408,1684252,False
BONNER,Idaho,ID,16017,2015,,,0,43282,1684252,False
BONNEVILLE,Idaho,ID,16019,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,112144,1684252,False
BOUNDARY,Idaho,ID,16021,2015,,,0,11582,1684252,False
BUTTE,Idaho,ID,16023,2015,,,0,2718,1684252,False
CAMAS,Idaho,ID,16025,2015,,,0,1122,1684252,False
CANYON,Idaho,ID,16027,2015,,,0,210532,1684252,False
CARIBOU,Idaho,ID,16029,2015,,,0,7023,1684252,False
CASSIA,Idaho,ID,16031,2015,,,0,23524,1684252,False
CLARK,Idaho,ID,16033,2015,,,0,902,1684252,False
CLEARWATER,Idaho,ID,16035,2015,,,0,8761,1684252,False
CUSTER,Idaho,ID,16037,2015,,,0,4311,1684252,False
ELMORE,Idaho,ID,16039,2015,,,0,27175,1684252,False
FRANKLIN,Idaho,ID,16041,2015,,,0,13376,1684252,False
FREMONT,Idaho,ID,16043,2015,,,0,13196,1684252,False
GEM,Idaho,ID,16045,2015,,,0,17289,1684252,False
GOODING,Idaho,ID,16047,2015,,,0,15302,1684252,False
IDAHO,Idaho,ID,16049,2015,,,0,16422,1684252,False
JEFFERSON,Idaho,ID,16051,2015,,,0,28202,1684252,False
JEROME,Idaho,ID,16053,2015,,,0,23396,1684252,False
KOOTENAI,Idaho,ID,16055,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,152866,1684252,False
LATAH,Idaho,ID,16057,2015,,,0,39048,1684252,False
LEMHI,Idaho,ID,16059,2015,,,0,7951,1684252,False
LEWIS,Idaho,ID,16061,2015,,,0,3846,1684252,False
LINCOLN,Idaho,ID,16063,2015,,,0,5301,1684252,False
MADISON,Idaho,ID,16065,2015,,,0,38646,1684252,False
MINIDOKA,Idaho,ID,16067,2015,,,0,20535,1684252,False
NEZ PERCE,Idaho,ID,16069,2015,,,0,39980,1684252,False
ONEIDA,Idaho,ID,16071,2015,,,0,4411,1684252,False
OWYHEE,Idaho,ID,16073,2015,,,0,11631,1684252,False
PAYETTE,Idaho,ID,16075,2015,,,0,23202,1684252,False
POWER,Idaho,ID,16077,2015,,,0,7789,1684252,False
SHOSHONE,Idaho,ID,16079,2015,,,0,12800,1684252,False
TETON,Idaho,ID,16081,2015,,,0,11085,1684252,False
TWIN FALLS,Idaho,ID,16083,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,82760,1684252,False
VALLEY,Idaho,ID,16085,2015,,,0,10594,1684252,False
WASHINGTON,Idaho,ID,16087,2015,,,0,10173,1684252,False
BEAVERHEAD,Montana,MT,30001,2003,,,0,9207,928363,False
BIG HORN,Montana,MT,30003,2003,,,0,12733,928363,False
BLAINE,Montana,MT,30005,2003,,,0,6853,928363,False
BROADWATER,Montana,MT,30007,2003,,,0,4749,928363,False
CARBON,Montana,MT,30009,2003,,,0,9704,928363,False
CARTER,Montana,MT,30011,2003,,,0,1298,928363,False
CASCADE,Montana,MT,30013,2003,,,0,80647,928363,False
CHOUTEAU,Montana,MT,30015,2003,,,0,5917,928363,False
CUSTER,Montana,MT,30017,2003,,,0,11694,928363,False
DANIELS,Montana,MT,30019,2003,,,0,1936,928363,False
DAWSON,Montana,MT,30021,2003,,,0,9029,928363,False
DEER LODGE,Montana,MT,30023,2003,,,0,9380,928363,False
FALLON,Montana,MT,30025,2003,,,0,2853,928363,False
FERGUS,Montana,MT,30027,2003,,,0,11812,928363,False
FLATHEAD,Montana,MT,30029,2003,,,0,79433,928363,False
GALLATIN,Montana,MT,30031,2003,,,0,74341,928363,False
GARFIELD,Montana,MT,30033,2003,,,0,1258,928363,False
GLACIER,Montana,MT,30035,2003,,,0,13288,928363,False
GOLDEN VALLEY,Montana,MT,30037,2003,,,0,992,928363,False
GRANITE,Montana,MT,30039,2003,,,0,2913,928363,False
HILL,Montana,MT,30041,2003,,,0,16497,928363,False
JEFFERSON,Montana,MT,30043,2003,,,0,10445,928363,False
JUDITH BASIN,Montana,MT,30045,2003,,,0,2251,928363,False
LAKE,Montana,MT,30047,2003,,,0,27160,928363,False
LEWIS AND CLARK,Montana,MT,30049,2003,,,0,58020,928363,False
LIBERTY,Montana,MT,30051,2003,,,0,2212,928363,False
LINCOLN,Montana,MT,30053,2003,,,0,19078,928363,False
MCCONE,Montana,MT,30055,2003,,,0,1899,928363,False
MADISON,Montana,MT,30057,2003,,,0,7100,928363,False
MEAGHER,Montana,MT,30059,2003,,,0,1916,928363,False
MINERAL,Montana,MT,30061,2003,,,0,3979,928363,False
MISSOULA,Montana,MT,30063,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,99850,928363,False
MUSSELSHELL,Montana,MT,30065,2003,,,0,4507,928363,False
PARK,Montana,MT,30067,2003,,,0,15676,928363,False
PETROLEUM,Montana,MT,30069,2003,,,0,493,928363,False
PHILLIPS,Montana,MT,30071,2003,,,0,4496,928363,False
PONDERA,Montana,MT,30073,2003,,,0,6344,928363,False
POWDER RIVER,Montana,MT,30075,2003,,,0,1822,928363,False
POWELL,Montana,MT,30077,2003,,,0,7140,928363,False
PRAIRIE,Montana,MT,30079,2003,,,0,1193,928363,False
RAVALLI,Montana,MT,30081,2003,,,0,37329,928363,False
RICHLAND,Montana,MT,30083,2003,,,0,9690,928363,False
ROOSEVELT,Montana,MT,30085,2003,,,0,10569,928363,False
ROSEBUD,Montana,MT,30087,2003,,,0,9344,928363,False
SANDERS,Montana,MT,30089,2003,,,0,10592,928363,False
SHERIDAN,Montana,MT,30091,2003,,,0,3889,928363,False
SILVER BOW,Montana,MT,30093,2003,,,0,34499,928363,False
STILLWATER,Montana,MT,30095,2003,,,0,8485,928363,False
SWEET GRASS,Montana,MT,30097,2003,,,0,3616,928363,False
TETON,Montana,MT,30099,2003,,,0,6335,928363,False
TOOLE,Montana,MT,30101,2003,,,0,5276,928363,False
TREASURE,Montana,MT,30103,2003,,,0,815,928363,False
VALLEY,Montana,MT,30105,2003,,,0,7583,928363,False
WHEATLAND,Montana,MT,30107,2003,,,0,2232,928363,False
WIBAUX,Montana,MT,30109,2003,,,0,1052,928363,False
YELLOWSTONE,Montana,MT,30111,2003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11,134939,928363,False
BEAVERHEAD,Montana,MT,30001,2004,,,0,9212,937084,False
BIG HORN,Montana,MT,30003,2004,,,0,12752,937084,False
BLAINE,Montana,MT,30005,2004,,,0,6801,937084,False
BROADWATER,Montana,MT,30007,2004,,,0,4872,937084,False
CARBON,Montana,MT,30009,2004,,,0,9757,937084,False
CARTER,Montana,MT,30011,2004,,,0,1278,937084,False
CASCADE,Montana,MT,30013,2004,,,0,80744,937084,False
CHOUTEAU,Montana,MT,30015,2004,,,0,5902,937084,False
CUSTER,Montana,MT,30017,2004,,,0,11694,937084,False
DANIELS,Montana,MT,30019,2004,,,0,1909,937084,False
DAWSON,Montana,MT,30021,2004,,,0,9019,937084,False
DEER LODGE,Montana,MT,30023,2004,,,0,9368,937084,False
FALLON,Montana,MT,30025,2004,,,0,2859,937084,False
FERGUS,Montana,MT,30027,2004,,,0,11781,937084,False
FLATHEAD,Montana,MT,30029,2004,,,0,81075,937084,False
GALLATIN,Montana,MT,30031,2004,,,0,76509,937084,False
GARFIELD,Montana,MT,30033,2004,,,0,1251,937084,False
GLACIER,Montana,MT,30035,2004,,,0,13304,937084,False
GOLDEN VALLEY,Montana,MT,30037,2004,,,0,976,937084,False
GRANITE,Montana,MT,30039,2004,,,0,2937,937084,False
HILL,Montana,MT,30041,2004,,,0,16439,937084,False
JEFFERSON,Montana,MT,30043,2004,,,0,10582,937084,False
JUDITH BASIN,Montana,MT,30045,2004,,,0,2226,937084,False
LAKE,Montana,MT,30047,2004,,,0,27386,937084,False
LEWIS AND CLARK,Montana,MT,30049,2004,,,0,58788,937084,False
LIBERTY,Montana,MT,30051,2004,,,0,2230,937084,False
LINCOLN,Montana,MT,30053,2004,,,0,19164,937084,False
MCCONE,Montana,MT,30055,2004,,,0,1875,937084,False
MADISON,Montana,MT,30057,2004,,,0,7184,937084,False
MEAGHER,Montana,MT,30059,2004,,,0,1912,937084,False
MINERAL,Montana,MT,30061,2004,,,0,4015,937084,False
MISSOULA,Montana,MT,30063,2004,,,0,101199,937084,False
MUSSELSHELL,Montana,MT,30065,2004,,,0,4512,937084,False
PARK,Montana,MT,30067,2004,,,0,15670,937084,False
PETROLEUM,Montana,MT,30069,2004,,,0,493,937084,False
PHILLIPS,Montana,MT,30071,2004,,,0,4461,937084,False
PONDERA,Montana,MT,30073,2004,,,0,6317,937084,False
POWDER RIVER,Montana,MT,30075,2004,,,0,1810,937084,False
POWELL,Montana,MT,30077,2004,,,0,7125,937084,False
PRAIRIE,Montana,MT,30079,2004,,,0,1191,937084,False
RAVALLI,Montana,MT,30081,2004,,,0,37741,937084,False
RICHLAND,Montana,MT,30083,2004,,,0,9698,937084,False
ROOSEVELT,Montana,MT,30085,2004,,,0,10548,937084,False
ROSEBUD,Montana,MT,30087,2004,,,0,9329,937084,False
SANDERS,Montana,MT,30089,2004,,,0,10710,937084,False
SHERIDAN,Montana,MT,30091,2004,,,0,3817,937084,False
SILVER BOW,Montana,MT,30093,2004,,,0,34457,937084,False
STILLWATER,Montana,MT,30095,2004,,,0,8573,937084,False
SWEET GRASS,Montana,MT,30097,2004,,,0,3621,937084,False
TETON,Montana,MT,30099,2004,,,0,6297,937084,False
TOOLE,Montana,MT,30101,2004,,,0,5283,937084,False
TREASURE,Montana,MT,30103,2004,,,0,801,937084,False
VALLEY,Montana,MT,30105,2004,,,0,7553,937084,False
WHEATLAND,Montana,MT,30107,2004,,,0,2223,937084,False
WIBAUX,Montana,MT,30109,2004,,,0,1047,937084,False
YELLOWSTONE,Montana,MT,30111,2004,,,0,136803,937084,False
BEAVERHEAD,Montana,MT,30001,2005,,,0,9217,945805,False
BIG HORN,Montana,MT,30003,2005,,,0,12771,945805,False
BLAINE,Montana,MT,30005,2005,,,0,6749,945805,False
BROADWATER,Montana,MT,30007,2005,,,0,4995,945805,False
CARBON,Montana,MT,30009,2005,,,0,9810,945805,False
CARTER,Montana,MT,30011,2005,,,0,1258,945805,False
CASCADE,Montana,MT,30013,2005,,,0,80841,945805,False
CHOUTEAU,Montana,MT,30015,2005,,,0,5887,945805,False
CUSTER,Montana,MT,30017,2005,,,0,11694,945805,False
DANIELS,Montana,MT,30019,2005,,,0,1882,945805,False
DAWSON,Montana,MT,30021,2005,,,0,9009,945805,False
DEER LODGE,Montana,MT,30023,2005,,,0,9356,945805,False
FALLON,Montana,MT,30025,2005,,,0,2865,945805,False
FERGUS,Montana,MT,30027,2005,,,0,11750,945805,False
FLATHEAD,Montana,MT,30029,2005,,,0,82717,945805,False
GALLATIN,Montana,MT,30031,2005,,,0,78677,945805,False
GARFIELD,Montana,MT,30033,2005,,,0,1244,945805,False
GLACIER,Montana,MT,30035,2005,,,0,13320,945805,False
GOLDEN VALLEY,Montana,MT,30037,2005,,,0,960,945805,False
GRANITE,Montana,MT,30039,2005,,,0,2961,945805,False
HILL,Montana,MT,30041,2005,,,0,16381,945805,False
JEFFERSON,Montana,MT,30043,2005,,,0,10719,945805,False
JUDITH BASIN,Montana,MT,30045,2005,,,0,2201,945805,False
LAKE,Montana,MT,30047,2005,,,0,27612,945805,False
LEWIS AND CLARK,Montana,MT,30049,2005,,,0,59556,945805,False
LIBERTY,Montana,MT,30051,2005,,,0,2248,945805,False
LINCOLN,Montana,MT,30053,2005,,,0,19250,945805,False
MCCONE,Montana,MT,30055,2005,,,0,1851,945805,False
MADISON,Montana,MT,30057,2005,,,0,7268,945805,False
MEAGHER,Montana,MT,30059,2005,,,0,1908,945805,False
MINERAL,Montana,MT,30061,2005,,,0,4051,945805,False
MISSOULA,Montana,MT,30063,2005,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,102548,945805,False
MUSSELSHELL,Montana,MT,30065,2005,,,0,4517,945805,False
PARK,Montana,MT,30067,2005,,,0,15664,945805,False
PETROLEUM,Montana,MT,30069,2005,,,0,493,945805,False
PHILLIPS,Montana,MT,30071,2005,,,0,4426,945805,False
PONDERA,Montana,MT,30073,2005,,,0,6290,945805,False
POWDER RIVER,Montana,MT,30075,2005,,,0,1798,945805,False
POWELL,Montana,MT,30077,2005,,,0,7110,945805,False
PRAIRIE,Montana,MT,30079,2005,,,0,1189,945805,False
RAVALLI,Montana,MT,30081,2005,,,0,38153,945805,False
RICHLAND,Montana,MT,30083,2005,,,0,9706,945805,False
ROOSEVELT,Montana,MT,30085,2005,,,0,10527,945805,False
ROSEBUD,Montana,MT,30087,2005,,,0,9314,945805,False
SANDERS,Montana,MT,30089,2005,,,0,10828,945805,False
SHERIDAN,Montana,MT,30091,2005,,,0,3745,945805,False
SILVER BOW,Montana,MT,30093,2005,,,0,34415,945805,False
STILLWATER,Montana,MT,30095,2005,,,0,8661,945805,False
SWEET GRASS,Montana,MT,30097,2005,,,0,3626,945805,False
TETON,Montana,MT,30099,2005,,,0,6259,945805,False
TOOLE,Montana,MT,30101,2005,,,0,5290,945805,False
TREASURE,Montana,MT,30103,2005,,,0,787,945805,False
VALLEY,Montana,MT,30105,2005,,,0,7523,945805,False
WHEATLAND,Montana,MT,30107,2005,,,0,2214,945805,False
WIBAUX,Montana,MT,30109,2005,,,0,1042,945805,False
YELLOWSTONE,Montana,MT,30111,2005,,,0,138667,945805,False
BEAVERHEAD,Montana,MT,30001,2006,,,0,9222,954526,False
BIG HORN,Montana,MT,30003,2006,,,0,12790,954526,False
BLAINE,Montana,MT,30005,2006,,,0,6697,954526,False
BROADWATER,Montana,MT,30007,2006,,,0,5118,954526,False
CARBON,Montana,MT,30009,2006,,,0,9863,954526,False
CARTER,Montana,MT,30011,2006,,,0,1238,954526,False
CASCADE,Montana,MT,30013,2006,,,0,80938,954526,False
CHOUTEAU,Montana,MT,30015,2006,,,0,5872,954526,False
CUSTER,Montana,MT,30017,2006,,,0,11694,954526,False
DANIELS,Montana,MT,30019,2006,,,0,1855,954526,False
DAWSON,Montana,MT,30021,2006,,,0,8999,954526,False
DEER LODGE,Montana,MT,30023,2006,,,0,9344,954526,False
FALLON,Montana,MT,30025,2006,,,0,2871,954526,False
FERGUS,Montana,MT,30027,2006,,,0,11719,954526,False
FLATHEAD,Montana,MT,30029,2006,,,0,84359,954526,False
GALLATIN,Montana,MT,30031,2006,,,0,80845,954526,False
GARFIELD,Montana,MT,30033,2006,,,0,1237,954526,False
GLACIER,Montana,MT,30035,2006,,,0,13336,954526,False
GOLDEN VALLEY,Montana,MT,30037,2006,,,0,944,954526,False
GRANITE,Montana,MT,30039,2006,,,0,2985,954526,False
HILL,Montana,MT,30041,2006,,,0,16323,954526,False
JEFFERSON,Montana,MT,30043,2006,,,0,10856,954526,False
JUDITH BASIN,Montana,MT,30045,2006,,,0,2176,954526,False
LAKE,Montana,MT,30047,2006,,,0,27838,954526,False
LEWIS AND CLARK,Montana,MT,30049,2006,,,0,60324,954526,False
LIBERTY,Montana,MT,30051,2006,,,0,2266,954526,False
LINCOLN,Montana,MT,30053,2006,,,0,19336,954526,False
MCCONE,Montana,MT,30055,2006,,,0,1827,954526,False
MADISON,Montana,MT,30057,2006,,,0,7352,954526,False
MEAGHER,Montana,MT,30059,2006,,,0,1904,954526,False
MINERAL,Montana,MT,30061,2006,,,0,4087,954526,False
MISSOULA,Montana,MT,30063,2006,,,0,103897,954526,False
MUSSELSHELL,Montana,MT,30065,2006,,,0,4522,954526,False
PARK,Montana,MT,30067,2006,,,0,15658,954526,False
PETROLEUM,Montana,MT,30069,2006,,,0,493,954526,False
PHILLIPS,Montana,MT,30071,2006,,,0,4391,954526,False
PONDERA,Montana,MT,30073,2006,,,0,6263,954526,False
POWDER RIVER,Montana,MT,30075,2006,,,0,1786,954526,False
POWELL,Montana,MT,30077,2006,,,0,7095,954526,False
PRAIRIE,Montana,MT,30079,2006,,,0,1187,954526,False
RAVALLI,Montana,MT,30081,2006,,,0,38565,954526,False
RICHLAND,Montana,MT,30083,2006,,,0,9714,954526,False
ROOSEVELT,Montana,MT,30085,2006,,,0,10506,954526,False
ROSEBUD,Montana,MT,30087,2006,,,0,9299,954526,False
SANDERS,Montana,MT,30089,2006,,,0,10946,954526,False
SHERIDAN,Montana,MT,30091,2006,,,0,3673,954526,False
SILVER BOW,Montana,MT,30093,2006,,,0,34373,954526,False
STILLWATER,Montana,MT,30095,2006,,,0,8749,954526,False
SWEET GRASS,Montana,MT,30097,2006,,,0,3631,954526,False
TETON,Montana,MT,30099,2006,,,0,6221,954526,False
TOOLE,Montana,MT,30101,2006,,,0,5297,954526,False
TREASURE,Montana,MT,30103,2006,,,0,773,954526,False
VALLEY,Montana,MT,30105,2006,,,0,7493,954526,False
WHEATLAND,Montana,MT,30107,2006,,,0,2205,954526,False
WIBAUX,Montana,MT,30109,2006,,,0,1037,954526,False
YELLOWSTONE,Montana,MT,30111,2006,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,140531,954526,False
BEAVERHEAD,Montana,MT,30001,2007,,,0,9227,963247,False
BIG HORN,Montana,MT,30003,2007,,,0,12809,963247,False
BLAINE,Montana,MT,30005,2007,,,0,6645,963247,False
BROADWATER,Montana,MT,30007,2007,,,0,5241,963247,False
CARBON,Montana,MT,30009,2007,,,0,9916,963247,False
CARTER,Montana,MT,30011,2007,,,0,1218,963247,False
CASCADE,Montana,MT,30013,2007,,,0,81035,963247,False
CHOUTEAU,Montana,MT,30015,2007,,,0,5857,963247,False
CUSTER,Montana,MT,30017,2007,,,0,11694,963247,False
DANIELS,Montana,MT,30019,2007,,,0,1828,963247,False
DAWSON,Montana,MT,30021,2007,,,0,8989,963247,False
DEER LODGE,Montana,MT,30023,2007,,,0,9332,963247,False
FALLON,Montana,MT,30025,2007,,,0,2877,963247,False
FERGUS,Montana,MT,30027,2007,,,0,11688,963247,False
FLATHEAD,Montana,MT,30029,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,86001,963247,False
GALLATIN,Montana,MT,30031,2007,,,0,83013,963247,False
GARFIELD,Montana,MT,30033,2007,,,0,1230,963247,False
GLACIER,Montana,MT,30035,2007,,,0,13352,963247,False
GOLDEN VALLEY,Montana,MT,30037,2007,,,0,928,963247,False
GRANITE,Montana,MT,30039,2007,,,0,3009,963247,False
HILL,Montana,MT,30041,2007,,,0,16265,963247,False
JEFFERSON,Montana,MT,30043,2007,,,0,10993,963247,False
JUDITH BASIN,Montana,MT,30045,2007,,,0,2151,963247,False
LAKE,Montana,MT,30047,2007,,,0,28064,963247,False
LEWIS AND CLARK,Montana,MT,30049,2007,,,0,61092,963247,False
LIBERTY,Montana,MT,30051,2007,,,0,2284,963247,False
LINCOLN,Montana,MT,30053,2007,,,0,19422,963247,False
MCCONE,Montana,MT,30055,2007,,,0,1803,963247,False
MADISON,Montana,MT,30057,2007,,,0,7436,963247,False
MEAGHER,Montana,MT,30059,2007,,,0,1900,963247,False
MINERAL,Montana,MT,30061,2007,,,0,4123,963247,False
MISSOULA,Montana,MT,30063,2007,,,0,105246,963247,False
MUSSELSHELL,Montana,MT,30065,2007,,,0,4527,963247,False
PARK,Montana,MT,30067,2007,,,0,15652,963247,False
PETROLEUM,Montana,MT,30069,2007,,,0,493,963247,False
PHILLIPS,Montana,MT,30071,2007,,,0,4356,963247,False
PONDERA,Montana,MT,30073,2007,,,0,6236,963247,False
POWDER RIVER,Montana,MT,30075,2007,,,0,1774,963247,False
POWELL,Montana,MT,30077,2007,,,0,7080,963247,False
PRAIRIE,Montana,MT,30079,2007,,,0,1185,963247,False
RAVALLI,Montana,MT,30081,2007,,,0,38977,963247,False
RICHLAND,Montana,MT,30083,2007,,,0,9722,963247,False
ROOSEVELT,Montana,MT,30085,2007,,,0,10485,963247,False
ROSEBUD,Montana,MT,30087,2007,,,0,9284,963247,False
SANDERS,Montana,MT,30089,2007,,,0,11064,963247,False
SHERIDAN,Montana,MT,30091,2007,,,0,3601,963247,False
SILVER BOW,Montana,MT,30093,2007,,,0,34331,963247,False
STILLWATER,Montana,MT,30095,2007,,,0,8837,963247,False
SWEET GRASS,Montana,MT,30097,2007,,,0,3636,963247,False
TETON,Montana,MT,30099,2007,,,0,6183,963247,False
TOOLE,Montana,MT,30101,2007,,,0,5304,963247,False
TREASURE,Montana,MT,30103,2007,,,0,759,963247,False
VALLEY,Montana,MT,30105,2007,,,0,7463,963247,False
WHEATLAND,Montana,MT,30107,2007,,,0,2196,963247,False
WIBAUX,Montana,MT,30109,2007,,,0,1032,963247,False
YELLOWSTONE,Montana,MT,30111,2007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,142395,963247,False
BEAVERHEAD,Montana,MT,30001,2008,,,0,9232,971968,False
BIG HORN,Montana,MT,30003,2008,,,0,12828,971968,False
BLAINE,Montana,MT,30005,2008,,,0,6593,971968,False
BROADWATER,Montana,MT,30007,2008,,,0,5364,971968,False
CARBON,Montana,MT,30009,2008,,,0,9969,971968,False
CARTER,Montana,MT,30011,2008,,,0,1198,971968,False
CASCADE,Montana,MT,30013,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,81132,971968,False
CHOUTEAU,Montana,MT,30015,2008,,,0,5842,971968,False
CUSTER,Montana,MT,30017,2008,,,0,11694,971968,False
DANIELS,Montana,MT,30019,2008,,,0,1801,971968,False
DAWSON,Montana,MT,30021,2008,,,0,8979,971968,False
DEER LODGE,Montana,MT,30023,2008,,,0,9320,971968,False
FALLON,Montana,MT,30025,2008,,,0,2883,971968,False
