County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
GEORGE,Mississippi,MS,28039,2007,,,0,21576,2931106,False
GREENE,Mississippi,MS,28041,2007,,,0,14064,2931106,False
GRENADA,Mississippi,MS,28043,2007,,,0,22314,2931106,False
HANCOCK,Mississippi,MS,28045,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,43694,2931106,False
HARRISON,Mississippi,MS,28047,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,187848,2931106,False
HINDS,Mississippi,MS,28049,2007,,,0,246979,2931106,False
HOLMES,Mississippi,MS,28051,2007,,,0,20124,2931106,False
HUMPHREYS,Mississippi,MS,28053,2007,,,0,9917,2931106,False
ISSAQUENA,Mississippi,MS,28055,2007,,,0,1658,2931106,False
ITAWAMBA,Mississippi,MS,28057,2007,,,0,23215,2931106,False
JACKSON,Mississippi,MS,28059,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,137200,2931106,False
JASPER,Mississippi,MS,28061,2007,,,0,17392,2931106,False
JEFFERSON,Mississippi,MS,28063,2007,,,0,8330,2931106,False
JEFFERSON DAVIS,Mississippi,MS,28065,2007,,,0,12925,2931106,False
JONES,Mississippi,MS,28067,2007,,,0,66922,2931106,False
KEMPER,Mississippi,MS,28069,2007,,,0,10447,2931106,False
LAFAYETTE,Mississippi,MS,28071,2007,,,0,44756,2931106,False
LAMAR,Mississippi,MS,28073,2007,,,0,50930,2931106,False
LAUDERDALE,Mississippi,MS,28075,2007,,,0,79638,2931106,False
LAWRENCE,Mississippi,MS,28077,2007,,,0,13012,2931106,False
LEAKE,Mississippi,MS,28079,2007,,,0,22939,2931106,False
LEE,Mississippi,MS,28081,2007,,,0,80739,2931106,False
LEFLORE,Mississippi,MS,28083,2007,,,0,34052,2931106,False
LINCOLN,Mississippi,MS,28085,2007,,,0,34367,2931106,False
LOWNDES,Mississippi,MS,28087,2007,,,0,60322,2931106,False
MADISON,Mississippi,MS,28089,2007,,,0,89054,2931106,False
MARION,Mississippi,MS,28091,2007,,,0,26648,2931106,False
MARSHALL,Mississippi,MS,28093,2007,,,0,36487,2931106,False
MONROE,Mississippi,MS,28095,2007,,,0,37289,2931106,False
MONTGOMERY,Mississippi,MS,28097,2007,,,0,11309,2931106,False
NESHOBA,Mississippi,MS,28099,2007,,,0,29382,2931106,False
NEWTON,Mississippi,MS,28101,2007,,,0,21757,2931106,False
NOXUBEE,Mississippi,MS,28103,2007,,,0,11845,2931106,False
OKTIBBEHA,Mississippi,MS,28105,2007,,,0,46245,2931106,False
PANOLA,Mississippi,MS,28107,2007,,,0,34577,2931106,False
PEARL RIVER,Mississippi,MS,28109,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,53579,2931106,False
PERRY,Mississippi,MS,28111,2007,,,0,12209,2931106,False
PIKE,Mississippi,MS,28113,2007,,,0,39972,2931106,False
PONTOTOC,Mississippi,MS,28115,2007,,,0,29016,2931106,False
PRENTISS,Mississippi,MS,28117,2007,,,0,25365,2931106,False
QUITMAN,Mississippi,MS,28119,2007,,,0,8791,2931106,False
RANKIN,Mississippi,MS,28121,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,134058,2931106,False
SCOTT,Mississippi,MS,28123,2007,,,0,28315,2931106,False
SHARKEY,Mississippi,MS,28125,2007,,,0,5414,2931106,False
SIMPSON,Mississippi,MS,28127,2007,,,0,27536,2931106,False
SMITH,Mississippi,MS,28129,2007,,,0,16394,2931106,False
STONE,Mississippi,MS,28131,2007,,,0,16532,2931106,False
SUNFLOWER,Mississippi,MS,28133,2007,,,0,30882,2931106,False
TALLAHATCHIE,Mississippi,MS,28135,2007,,,0,15239,2931106,False
TATE,Mississippi,MS,28137,2007,,,0,27829,2931106,False
TIPPAH,Mississippi,MS,28139,2007,,,0,21828,2931106,False
TISHOMINGO,Mississippi,MS,28141,2007,,,0,19470,2931106,False
TUNICA,Mississippi,MS,28143,2007,,,0,10318,2931106,False
UNION,Mississippi,MS,28145,2007,,,0,26597,2931106,False
WALTHALL,Mississippi,MS,28147,2007,,,0,15364,2931106,False
WARREN,Mississippi,MS,28149,2007,,,0,49038,2931106,False
WASHINGTON,Mississippi,MS,28151,2007,,,0,54705,2931106,False
WAYNE,Mississippi,MS,28153,2007,,,0,20938,2931106,False
WEBSTER,Mississippi,MS,28155,2007,,,0,10256,2931106,False
WILKINSON,Mississippi,MS,28157,2007,,,0,10015,2931106,False
WINSTON,Mississippi,MS,28159,2007,,,0,19485,2931106,False
YALOBUSHA,Mississippi,MS,28161,2007,,,0,12793,2931106,False
YAZOO,Mississippi,MS,28163,2007,,,0,28088,2931106,False
ADAMS,Mississippi,MS,28001,2008,,,0,32707,2943442,False
ALCORN,Mississippi,MS,28003,2008,,,0,36551,2943442,False
AMITE,Mississippi,MS,28005,2008,,,0,13213,2943442,False
ATTALA,Mississippi,MS,28007,2008,,,0,19582,2943442,False
BENTON,Mississippi,MS,28009,2008,,,0,8591,2943442,False
BOLIVAR,Mississippi,MS,28011,2008,,,0,35443,2943442,False
CALHOUN,Mississippi,MS,28013,2008,,,0,14980,2943442,False
CARROLL,Mississippi,MS,28015,2008,,,0,10631,2943442,False
CHICKASAW,Mississippi,MS,28017,2008,,,0,17799,2943442,False
CHOCTAW,Mississippi,MS,28019,2008,,,0,8791,2943442,False
CLAIBORNE,Mississippi,MS,28021,2008,,,0,10045,2943442,False
CLARKE,Mississippi,MS,28023,2008,,,0,16948,2943442,False
CLAY,Mississippi,MS,28025,2008,,,0,20904,2943442,False
COAHOMA,Mississippi,MS,28027,2008,,,0,27041,2943442,False
COPIAH,Mississippi,MS,28029,2008,,,0,29307,2943442,False
COVINGTON,Mississippi,MS,28031,2008,,,0,19546,2943442,False
DESOTO,Mississippi,MS,28033,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,150468,2943442,False
FORREST,Mississippi,MS,28035,2008,,,0,74326,2943442,False
FRANKLIN,Mississippi,MS,28037,2008,,,0,8179,2943442,False
GEORGE,Mississippi,MS,28039,2008,,,0,21912,2943442,False
GREENE,Mississippi,MS,28041,2008,,,0,14175,2943442,False
GRENADA,Mississippi,MS,28043,2008,,,0,22177,2943442,False
HANCOCK,Mississippi,MS,28045,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,43801,2943442,False
HARRISON,Mississippi,MS,28047,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,187601,2943442,False
HINDS,Mississippi,MS,28049,2008,,,0,246440,2943442,False
HOLMES,Mississippi,MS,28051,2008,,,0,19912,2943442,False
HUMPHREYS,Mississippi,MS,28053,2008,,,0,9735,2943442,False
ISSAQUENA,Mississippi,MS,28055,2008,,,0,1570,2943442,False
ITAWAMBA,Mississippi,MS,28057,2008,,,0,23278,2943442,False
JACKSON,Mississippi,MS,28059,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,138023,2943442,False
JASPER,Mississippi,MS,28061,2008,,,0,17284,2943442,False
JEFFERSON,Mississippi,MS,28063,2008,,,0,8131,2943442,False
JEFFERSON DAVIS,Mississippi,MS,28065,2008,,,0,12778,2943442,False
JONES,Mississippi,MS,28067,2008,,,0,67203,2943442,False
KEMPER,Mississippi,MS,28069,2008,,,0,10447,2943442,False
LAFAYETTE,Mississippi,MS,28071,2008,,,0,45623,2943442,False
LAMAR,Mississippi,MS,28073,2008,,,0,52509,2943442,False
LAUDERDALE,Mississippi,MS,28075,2008,,,0,79848,2943442,False
LAWRENCE,Mississippi,MS,28077,2008,,,0,12985,2943442,False
LEAKE,Mississippi,MS,28079,2008,,,0,23226,2943442,False
LEE,Mississippi,MS,28081,2008,,,0,81464,2943442,False
LEFLORE,Mississippi,MS,28083,2008,,,0,33495,2943442,False
LINCOLN,Mississippi,MS,28085,2008,,,0,34535,2943442,False
LOWNDES,Mississippi,MS,28087,2008,,,0,60140,2943442,False
MADISON,Mississippi,MS,28089,2008,,,0,91103,2943442,False
MARION,Mississippi,MS,28091,2008,,,0,26794,2943442,False
MARSHALL,Mississippi,MS,28093,2008,,,0,36707,2943442,False
MONROE,Mississippi,MS,28095,2008,,,0,37188,2943442,False
MONTGOMERY,Mississippi,MS,28097,2008,,,0,11183,2943442,False
NESHOBA,Mississippi,MS,28099,2008,,,0,29483,2943442,False
NEWTON,Mississippi,MS,28101,2008,,,0,21746,2943442,False
NOXUBEE,Mississippi,MS,28103,2008,,,0,11745,2943442,False
OKTIBBEHA,Mississippi,MS,28105,2008,,,0,46720,2943442,False
PANOLA,Mississippi,MS,28107,2008,,,0,34619,2943442,False
PEARL RIVER,Mississippi,MS,28109,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,54302,2943442,False
PERRY,Mississippi,MS,28111,2008,,,0,12223,2943442,False
PIKE,Mississippi,MS,28113,2008,,,0,40117,2943442,False
PONTOTOC,Mississippi,MS,28115,2008,,,0,29331,2943442,False
PRENTISS,Mississippi,MS,28117,2008,,,0,25334,2943442,False
QUITMAN,Mississippi,MS,28119,2008,,,0,8601,2943442,False
RANKIN,Mississippi,MS,28121,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,136723,2943442,False
SCOTT,Mississippi,MS,28123,2008,,,0,28295,2943442,False
SHARKEY,Mississippi,MS,28125,2008,,,0,5248,2943442,False
SIMPSON,Mississippi,MS,28127,2008,,,0,27522,2943442,False
SMITH,Mississippi,MS,28129,2008,,,0,16427,2943442,False
STONE,Mississippi,MS,28131,2008,,,0,16952,2943442,False
SUNFLOWER,Mississippi,MS,28133,2008,,,0,30382,2943442,False
TALLAHATCHIE,Mississippi,MS,28135,2008,,,0,15288,2943442,False
TATE,Mississippi,MS,28137,2008,,,0,28178,2943442,False
TIPPAH,Mississippi,MS,28139,2008,,,0,21962,2943442,False
TISHOMINGO,Mississippi,MS,28141,2008,,,0,19515,2943442,False
TUNICA,Mississippi,MS,28143,2008,,,0,10472,2943442,False
UNION,Mississippi,MS,28145,2008,,,0,26776,2943442,False
WALTHALL,Mississippi,MS,28147,2008,,,0,15393,2943442,False
WARREN,Mississippi,MS,28149,2008,,,0,48948,2943442,False
WASHINGTON,Mississippi,MS,28151,2008,,,0,53515,2943442,False
WAYNE,Mississippi,MS,28153,2008,,,0,20876,2943442,False
WEBSTER,Mississippi,MS,28155,2008,,,0,10252,2943442,False
WILKINSON,Mississippi,MS,28157,2008,,,0,9969,2943442,False
WINSTON,Mississippi,MS,28159,2008,,,0,19389,2943442,False
YALOBUSHA,Mississippi,MS,28161,2008,,,0,12756,2943442,False
YAZOO,Mississippi,MS,28163,2008,,,0,28080,2943442,False
ADAMS,Mississippi,MS,28001,2009,,,0,32503,2955778,False
ALCORN,Mississippi,MS,28003,2009,,,0,36805,2955778,False
AMITE,Mississippi,MS,28005,2009,,,0,13169,2955778,False
ATTALA,Mississippi,MS,28007,2009,,,0,19573,2955778,False
BENTON,Mississippi,MS,28009,2009,,,0,8661,2955778,False
BOLIVAR,Mississippi,MS,28011,2009,,,0,34796,2955778,False
CALHOUN,Mississippi,MS,28013,2009,,,0,14970,2955778,False
CARROLL,Mississippi,MS,28015,2009,,,0,10616,2955778,False
CHICKASAW,Mississippi,MS,28017,2009,,,0,17593,2955778,False
CHOCTAW,Mississippi,MS,28019,2009,,,0,8670,2955778,False
CLAIBORNE,Mississippi,MS,28021,2009,,,0,9821,2955778,False
CLARKE,Mississippi,MS,28023,2009,,,0,16842,2955778,False
CLAY,Mississippi,MS,28025,2009,,,0,20769,2955778,False
COAHOMA,Mississippi,MS,28027,2009,,,0,26594,2955778,False
COPIAH,Mississippi,MS,28029,2009,,,0,29375,2955778,False
COVINGTON,Mississippi,MS,28031,2009,,,0,19562,2955778,False
DESOTO,Mississippi,MS,28033,2009,,,0,155870,2955778,False
FORREST,Mississippi,MS,28035,2009,,,0,74625,2955778,False
FRANKLIN,Mississippi,MS,28037,2009,,,0,8149,2955778,False
GEORGE,Mississippi,MS,28039,2009,,,0,22248,2955778,False
GREENE,Mississippi,MS,28041,2009,,,0,14286,2955778,False
GRENADA,Mississippi,MS,28043,2009,,,0,22040,2955778,False
HANCOCK,Mississippi,MS,28045,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,43908,2955778,False
HARRISON,Mississippi,MS,28047,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,187354,2955778,False
HINDS,Mississippi,MS,28049,2009,,,0,245901,2955778,False
HOLMES,Mississippi,MS,28051,2009,,,0,19700,2955778,False
HUMPHREYS,Mississippi,MS,28053,2009,,,0,9553,2955778,False
ISSAQUENA,Mississippi,MS,28055,2009,,,0,1482,2955778,False
ITAWAMBA,Mississippi,MS,28057,2009,,,0,23341,2955778,False
JACKSON,Mississippi,MS,28059,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,42,138846,2955778,False
JASPER,Mississippi,MS,28061,2009,,,0,17176,2955778,False
JEFFERSON,Mississippi,MS,28063,2009,,,0,7932,2955778,False
JEFFERSON DAVIS,Mississippi,MS,28065,2009,,,0,12631,2955778,False
JONES,Mississippi,MS,28067,2009,,,0,67484,2955778,False
KEMPER,Mississippi,MS,28069,2009,,,0,10447,2955778,False
LAFAYETTE,Mississippi,MS,28071,2009,,,0,46490,2955778,False
LAMAR,Mississippi,MS,28073,2009,,,0,54088,2955778,False
LAUDERDALE,Mississippi,MS,28075,2009,,,0,80058,2955778,False
LAWRENCE,Mississippi,MS,28077,2009,,,0,12958,2955778,False
LEAKE,Mississippi,MS,28079,2009,,,0,23513,2955778,False
LEE,Mississippi,MS,28081,2009,,,0,82189,2955778,False
LEFLORE,Mississippi,MS,28083,2009,,,0,32938,2955778,False
LINCOLN,Mississippi,MS,28085,2009,,,0,34703,2955778,False
LOWNDES,Mississippi,MS,28087,2009,,,0,59958,2955778,False
MADISON,Mississippi,MS,28089,2009,,,0,93152,2955778,False
MARION,Mississippi,MS,28091,2009,,,0,26940,2955778,False
MARSHALL,Mississippi,MS,28093,2009,,,0,36927,2955778,False
MONROE,Mississippi,MS,28095,2009,,,0,37087,2955778,False
MONTGOMERY,Mississippi,MS,28097,2009,,,0,11057,2955778,False
NESHOBA,Mississippi,MS,28099,2009,,,0,29584,2955778,False
NEWTON,Mississippi,MS,28101,2009,,,0,21735,2955778,False
NOXUBEE,Mississippi,MS,28103,2009,,,0,11645,2955778,False
OKTIBBEHA,Mississippi,MS,28105,2009,,,0,47195,2955778,False
PANOLA,Mississippi,MS,28107,2009,,,0,34661,2955778,False
PEARL RIVER,Mississippi,MS,28109,2009,,,0,55025,2955778,False
PERRY,Mississippi,MS,28111,2009,,,0,12237,2955778,False
PIKE,Mississippi,MS,28113,2009,,,0,40262,2955778,False
PONTOTOC,Mississippi,MS,28115,2009,,,0,29646,2955778,False
PRENTISS,Mississippi,MS,28117,2009,,,0,25303,2955778,False
QUITMAN,Mississippi,MS,28119,2009,,,0,8411,2955778,False
RANKIN,Mississippi,MS,28121,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,139388,2955778,False
SCOTT,Mississippi,MS,28123,2009,,,0,28275,2955778,False
SHARKEY,Mississippi,MS,28125,2009,,,0,5082,2955778,False
SIMPSON,Mississippi,MS,28127,2009,,,0,27508,2955778,False
SMITH,Mississippi,MS,28129,2009,,,0,16460,2955778,False
STONE,Mississippi,MS,28131,2009,,,0,17372,2955778,False
SUNFLOWER,Mississippi,MS,28133,2009,,,0,29882,2955778,False
TALLAHATCHIE,Mississippi,MS,28135,2009,,,0,15337,2955778,False
TATE,Mississippi,MS,28137,2009,,,0,28527,2955778,False
TIPPAH,Mississippi,MS,28139,2009,,,0,22096,2955778,False
TISHOMINGO,Mississippi,MS,28141,2009,,,0,19560,2955778,False
TUNICA,Mississippi,MS,28143,2009,,,0,10626,2955778,False
UNION,Mississippi,MS,28145,2009,,,0,26955,2955778,False
WALTHALL,Mississippi,MS,28147,2009,,,0,15422,2955778,False
WARREN,Mississippi,MS,28149,2009,,,0,48858,2955778,False
WASHINGTON,Mississippi,MS,28151,2009,,,0,52325,2955778,False
WAYNE,Mississippi,MS,28153,2009,,,0,20814,2955778,False
WEBSTER,Mississippi,MS,28155,2009,,,0,10248,2955778,False
WILKINSON,Mississippi,MS,28157,2009,,,0,9923,2955778,False
WINSTON,Mississippi,MS,28159,2009,,,0,19293,2955778,False
YALOBUSHA,Mississippi,MS,28161,2009,,,0,12719,2955778,False
YAZOO,Mississippi,MS,28163,2009,,,0,28072,2955778,False
ADAMS,Mississippi,MS,28001,2010,,,0,32299,2968118,False
ALCORN,Mississippi,MS,28003,2010,,,0,37060,2968118,False
AMITE,Mississippi,MS,28005,2010,,,0,13128,2968118,False
ATTALA,Mississippi,MS,28007,2010,,,0,19562,2968118,False
BENTON,Mississippi,MS,28009,2010,,,0,8728,2968118,False
BOLIVAR,Mississippi,MS,28011,2010,,,0,34153,2968118,False
CALHOUN,Mississippi,MS,28013,2010,,,0,14962,2968118,False
CARROLL,Mississippi,MS,28015,2010,,,0,10597,2968118,False
CHICKASAW,Mississippi,MS,28017,2010,,,0,17392,2968118,False
CHOCTAW,Mississippi,MS,28019,2010,,,0,8551,2968118,False
CLAIBORNE,Mississippi,MS,28021,2010,,,0,9597,2968118,False
CLARKE,Mississippi,MS,28023,2010,,,0,16732,2968118,False
CLAY,Mississippi,MS,28025,2010,,,0,20634,2968118,False
COAHOMA,Mississippi,MS,28027,2010,,,0,26145,2968118,False
COPIAH,Mississippi,MS,28029,2010,,,0,29447,2968118,False
COVINGTON,Mississippi,MS,28031,2010,,,0,19573,2968118,False
DESOTO,Mississippi,MS,28033,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,161267,2968118,False
FORREST,Mississippi,MS,28035,2010,,,0,74928,2968118,False
FRANKLIN,Mississippi,MS,28037,2010,,,0,8118,2968118,False
GEORGE,Mississippi,MS,28039,2010,,,0,22579,2968118,False
GREENE,Mississippi,MS,28041,2010,,,0,14395,2968118,False
GRENADA,Mississippi,MS,28043,2010,,,0,21905,2968118,False
HANCOCK,Mississippi,MS,28045,2010,,,0,44014,2968118,False
HARRISON,Mississippi,MS,28047,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,187105,2968118,False
HINDS,Mississippi,MS,28049,2010,,,0,245365,2968118,False
HOLMES,Mississippi,MS,28051,2010,,,0,19483,2968118,False
HUMPHREYS,Mississippi,MS,28053,2010,,,0,9375,2968118,False
ISSAQUENA,Mississippi,MS,28055,2010,,,0,1399,2968118,False
ITAWAMBA,Mississippi,MS,28057,2010,,,0,23401,2968118,False
JACKSON,Mississippi,MS,28059,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,139668,2968118,False
JASPER,Mississippi,MS,28061,2010,,,0,17065,2968118,False
JEFFERSON,Mississippi,MS,28063,2010,,,0,7732,2968118,False
JEFFERSON DAVIS,Mississippi,MS,28065,2010,,,0,12481,2968118,False
JONES,Mississippi,MS,28067,2010,,,0,67769,2968118,False
KEMPER,Mississippi,MS,28069,2010,,,0,10446,2968118,False
LAFAYETTE,Mississippi,MS,28071,2010,,,0,47359,2968118,False
LAMAR,Mississippi,MS,28073,2010,,,0,55668,2968118,False
LAUDERDALE,Mississippi,MS,28075,2010,,,0,80267,2968118,False
LAWRENCE,Mississippi,MS,28077,2010,,,0,12929,2968118,False
LEAKE,Mississippi,MS,28079,2010,,,0,23803,2968118,False
LEE,Mississippi,MS,28081,2010,,,0,82910,2968118,False
LEFLORE,Mississippi,MS,28083,2010,,,0,32382,2968118,False
LINCOLN,Mississippi,MS,28085,2010,,,0,34870,2968118,False
LOWNDES,Mississippi,MS,28087,2010,,,0,59779,2968118,False
MADISON,Mississippi,MS,28089,2010,,,0,95203,2968118,False
MARION,Mississippi,MS,28091,2010,,,0,27085,2968118,False
MARSHALL,Mississippi,MS,28093,2010,,,0,37145,2968118,False
MONROE,Mississippi,MS,28095,2010,,,0,36989,2968118,False
MONTGOMERY,Mississippi,MS,28097,2010,,,0,10926,2968118,False
NESHOBA,Mississippi,MS,28099,2010,,,0,29685,2968118,False
NEWTON,Mississippi,MS,28101,2010,,,0,21720,2968118,False
NOXUBEE,Mississippi,MS,28103,2010,,,0,11545,2968118,False
OKTIBBEHA,Mississippi,MS,28105,2010,,,0,47671,2968118,False
PANOLA,Mississippi,MS,28107,2010,,,0,34698,2968118,False
PEARL RIVER,Mississippi,MS,28109,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,55752,2968118,False
PERRY,Mississippi,MS,28111,2010,,,0,12249,2968118,False
PIKE,Mississippi,MS,28113,2010,,,0,40407,2968118,False
PONTOTOC,Mississippi,MS,28115,2010,,,0,29957,2968118,False
PRENTISS,Mississippi,MS,28117,2010,,,0,25276,2968118,False
QUITMAN,Mississippi,MS,28119,2010,,,0,8222,2968118,False
RANKIN,Mississippi,MS,28121,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,142054,2968118,False
SCOTT,Mississippi,MS,28123,2010,,,0,28260,2968118,False
SHARKEY,Mississippi,MS,28125,2010,,,0,4916,2968118,False
SIMPSON,Mississippi,MS,28127,2010,,,0,27498,2968118,False
SMITH,Mississippi,MS,28129,2010,,,0,16491,2968118,False
STONE,Mississippi,MS,28131,2010,,,0,17788,2968118,False
SUNFLOWER,Mississippi,MS,28133,2010,,,0,29383,2968118,False
TALLAHATCHIE,Mississippi,MS,28135,2010,,,0,15385,2968118,False
TATE,Mississippi,MS,28137,2010,,,0,28878,2968118,False
TIPPAH,Mississippi,MS,28139,2010,,,0,22232,2968118,False
TISHOMINGO,Mississippi,MS,28141,2010,,,0,19601,2968118,False
TUNICA,Mississippi,MS,28143,2010,,,0,10778,2968118,False
UNION,Mississippi,MS,28145,2010,,,0,27134,2968118,False
WALTHALL,Mississippi,MS,28147,2010,,,0,15447,2968118,False
WARREN,Mississippi,MS,28149,2010,,,0,48771,2968118,False
WASHINGTON,Mississippi,MS,28151,2010,,,0,51135,2968118,False
WAYNE,Mississippi,MS,28153,2010,,,0,20747,2968118,False
WEBSTER,Mississippi,MS,28155,2010,,,0,10249,2968118,False
WILKINSON,Mississippi,MS,28157,2010,,,0,9878,2968118,False
WINSTON,Mississippi,MS,28159,2010,,,0,19198,2968118,False
YALOBUSHA,Mississippi,MS,28161,2010,,,0,12678,2968118,False
YAZOO,Mississippi,MS,28163,2010,,,0,28065,2968118,False
ADAMS,Mississippi,MS,28001,2011,,,0,32161,2970420,False
ALCORN,Mississippi,MS,28003,2011,,,0,37043,2970420,False
AMITE,Mississippi,MS,28005,2011,,,0,13028,2970420,False
ATTALA,Mississippi,MS,28007,2011,,,0,19412,2970420,False
BENTON,Mississippi,MS,28009,2011,,,0,8671,2970420,False
BOLIVAR,Mississippi,MS,28011,2011,,,0,33801,2970420,False
CALHOUN,Mississippi,MS,28013,2011,,,0,14896,2970420,False
CARROLL,Mississippi,MS,28015,2011,,,0,10511,2970420,False
CHICKASAW,Mississippi,MS,28017,2011,,,0,17364,2970420,False
CHOCTAW,Mississippi,MS,28019,2011,,,0,8517,2970420,False
CLAIBORNE,Mississippi,MS,28021,2011,,,0,9523,2970420,False
CLARKE,Mississippi,MS,28023,2011,,,0,16591,2970420,False
CLAY,Mississippi,MS,28025,2011,,,0,20478,2970420,False
COAHOMA,Mississippi,MS,28027,2011,,,0,25705,2970420,False
COPIAH,Mississippi,MS,28029,2011,,,0,29334,2970420,False
COVINGTON,Mississippi,MS,28031,2011,,,0,19483,2970420,False
DESOTO,Mississippi,MS,28033,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,163859,2970420,False
FORREST,Mississippi,MS,28035,2011,,,0,74942,2970420,False
FRANKLIN,Mississippi,MS,28037,2011,,,0,8077,2970420,False
GEORGE,Mississippi,MS,28039,2011,,,0,22788,2970420,False
GREENE,Mississippi,MS,28041,2011,,,0,14294,2970420,False
GRENADA,Mississippi,MS,28043,2011,,,0,21799,2970420,False
HANCOCK,Mississippi,MS,28045,2011,,,0,44429,2970420,False
HARRISON,Mississippi,MS,28047,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,40,189548,2970420,False
HINDS,Mississippi,MS,28049,2011,,,0,244330,2970420,False
HOLMES,Mississippi,MS,28051,2011,,,0,19250,2970420,False
HUMPHREYS,Mississippi,MS,28053,2011,,,0,9235,2970420,False
ISSAQUENA,Mississippi,MS,28055,2011,,,0,1388,2970420,False
ITAWAMBA,Mississippi,MS,28057,2011,,,0,23415,2970420,False
JACKSON,Mississippi,MS,28059,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,140119,2970420,False
JASPER,Mississippi,MS,28061,2011,,,0,16985,2970420,False
JEFFERSON,Mississippi,MS,28063,2011,,,0,7654,2970420,False
JEFFERSON DAVIS,Mississippi,MS,28065,2011,,,0,12325,2970420,False
JONES,Mississippi,MS,28067,2011,,,0,67855,2970420,False
KEMPER,Mississippi,MS,28069,2011,,,0,10394,2970420,False
LAFAYETTE,Mississippi,MS,28071,2011,,,0,48288,2970420,False
LAMAR,Mississippi,MS,28073,2011,,,0,56515,2970420,False
LAUDERDALE,Mississippi,MS,28075,2011,,,0,79648,2970420,False
LAWRENCE,Mississippi,MS,28077,2011,,,0,12870,2970420,False
LEAKE,Mississippi,MS,28079,2011,,,0,23673,2970420,False
LEE,Mississippi,MS,28081,2011,,,0,83196,2970420,False
LEFLORE,Mississippi,MS,28083,2011,,,0,31949,2970420,False
LINCOLN,Mississippi,MS,28085,2011,,,0,34787,2970420,False
LOWNDES,Mississippi,MS,28087,2011,,,0,59673,2970420,False
MADISON,Mississippi,MS,28089,2011,,,0,96506,2970420,False
MARION,Mississippi,MS,28091,2011,,,0,26789,2970420,False
MARSHALL,Mississippi,MS,28093,2011,,,0,36933,2970420,False
MONROE,Mississippi,MS,28095,2011,,,0,36811,2970420,False
MONTGOMERY,Mississippi,MS,28097,2011,,,0,10813,2970420,False
NESHOBA,Mississippi,MS,28099,2011,,,0,29615,2970420,False
NEWTON,Mississippi,MS,28101,2011,,,0,21685,2970420,False
NOXUBEE,Mississippi,MS,28103,2011,,,0,11419,2970420,False
OKTIBBEHA,Mississippi,MS,28105,2011,,,0,47912,2970420,False
PANOLA,Mississippi,MS,28107,2011,,,0,34633,2970420,False
PEARL RIVER,Mississippi,MS,28109,2011,,,0,55706,2970420,False
PERRY,Mississippi,MS,28111,2011,,,0,12209,2970420,False
PIKE,Mississippi,MS,28113,2011,,,0,40301,2970420,False
PONTOTOC,Mississippi,MS,28115,2011,,,0,30191,2970420,False
PRENTISS,Mississippi,MS,28117,2011,,,0,25281,2970420,False
QUITMAN,Mississippi,MS,28119,2011,,,0,8076,2970420,False
RANKIN,Mississippi,MS,28121,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,143535,2970420,False
SCOTT,Mississippi,MS,28123,2011,,,0,28263,2970420,False
SHARKEY,Mississippi,MS,28125,2011,,,0,4849,2970420,False
SIMPSON,Mississippi,MS,28127,2011,,,0,27406,2970420,False
SMITH,Mississippi,MS,28129,2011,,,0,16430,2970420,False
STONE,Mississippi,MS,28131,2011,,,0,17904,2970420,False
SUNFLOWER,Mississippi,MS,28133,2011,,,0,28927,2970420,False
TALLAHATCHIE,Mississippi,MS,28135,2011,,,0,15210,2970420,False
TATE,Mississippi,MS,28137,2011,,,0,28863,2970420,False
TIPPAH,Mississippi,MS,28139,2011,,,0,22202,2970420,False
TISHOMINGO,Mississippi,MS,28141,2011,,,0,19583,2970420,False
TUNICA,Mississippi,MS,28143,2011,,,0,10674,2970420,False
UNION,Mississippi,MS,28145,2011,,,0,27318,2970420,False
WALTHALL,Mississippi,MS,28147,2011,,,0,15324,2970420,False
